j#,name,pos,g,a,p,pim,ts,+/-,tot,shf,sog,ga,svs,game_id,team,matchup,year,gwg,Pos,Pos_ID
23,LINDELL Esa,D,0.0,2.0,2.0,0.0,1.0,1.0,25:19,31.0,0.0,0.0,0.0,25,fin,fin-sui,2026,0.0,RD,1
24,HINTZ Roope,F,0.0,1.0,1.0,0.0,1.0,1.0,18:35,23.0,0.0,0.0,0.0,25,fin,fin-sui,2026,0.0,C,1
41,HEISKANEN Miro,D,1.0,0.0,1.0,0.0,5.0,2.0,29:19,33.0,0.0,0.0,0.0,25,fin,fin-sui,2026,0.0,LD,1
64,GRANLUND Mikael,F,0.0,0.0,0.0,0.0,4.0,1.0,20:12,22.0,0.0,0.0,0.0,25,fin,fin-sui,2026,0.0,LW,1
96,RANTANEN Mikko,F,0.0,1.0,1.0,0.0,1.0,1.0,22:50,27.0,0.0,0.0,0.0,25,fin,fin-sui,2026,0.0,RW,1
20,AHO Sebastian,F,1.0,0.0,1.0,0.0,3.0,2.0,23:33,26.0,0.0,0.0,0.0,25,fin,fin-sui,2026,0.0,C,2
55,RISTOLAINEN Rasmus,D,0.0,0.0,0.0,0.0,0.0,-2.0,20:03,26.0,0.0,0.0,0.0,25,fin,fin-sui,2026,0.0,RD,2
62,LEHKONEN Artturi,F,1.0,0.0,1.0,2.0,4.0,2.0,18:14,27.0,0.0,0.0,0.0,25,fin,fin-sui,2026,1.0,LW,2
77,MIKKOLA Niko,D,0.0,0.0,0.0,0.0,1.0,-1.0,20:20,29.0,0.0,0.0,0.0,25,fin,fin-sui,2026,0.0,LD,2
86,TERAVAINEN Teuvo,F,0.0,0.0,0.0,0.0,1.0,0.0,11:58,17.0,0.0,0.0,0.0,25,fin,fin-sui,2026,0.0,RW,2
3,MAATTA Olli,D,0.0,0.0,0.0,0.0,2.0,0.0,12:11,20.0,0.0,0.0,0.0,25,fin,fin-sui,2026,0.0,LD,3
15,LUNDELL Anton,F,0.0,1.0,1.0,0.0,1.0,0.0,14:27,28.0,0.0,0.0,0.0,25,fin,fin-sui,2026,0.0,C,3
27,LUOSTARINEN Eetu,F,0.0,1.0,1.0,2.0,1.0,0.0,13:10,25.0,0.0,0.0,0.0,25,fin,fin-sui,2026,0.0,LW,3
33,MATINPALO Nikolas,D,0.0,0.0,0.0,0.0,0.0,0.0,4:24,9.0,0.0,0.0,0.0,25,fin,fin-sui,2026,0.0,RD,3
84,KAKKO Kaapo,F,0.0,0.0,0.0,0.0,1.0,-1.0,11:52,18.0,0.0,0.0,0.0,25,fin,fin-sui,2026,0.0,RW,3
10,JOKIHARJU Henri,D,0.0,0.0,0.0,0.0,1.0,0.0,6:49,12.0,0.0,0.0,0.0,25,fin,fin-sui,2026,0.0,LD,4
28,TOLVANEN Eeli,F,0.0,0.0,0.0,0.0,1.0,-1.0,8:52,13.0,0.0,0.0,0.0,25,fin,fin-sui,2026,0.0,LW,4
40,ARMIA Joel,F,0.0,0.0,0.0,0.0,3.0,0.0,14:05,22.0,0.0,0.0,0.0,25,fin,fin-sui,2026,0.0,RW,4
56,HAULA Erik,F,0.0,0.0,0.0,0.0,0.0,-1.0,11:12,16.0,0.0,0.0,0.0,25,fin,fin-sui,2026,0.0,C,4
94,KIVIRANTA Joel,F,0.0,0.0,0.0,0.0,0.0,0.0,0:00,0.0,0.0,0.0,0.0,25,fin,fin-sui,2026,0.0,LW,5
70,KORPISALO Joonas,GK,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,25,fin,fin-sui,2026,0.0,GK,2
74,SAROS Juuse,GK,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,25,fin,fin-sui,2026,0.0,GK,1
70,KORPISALO Joonas,GK,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,25,fin,fin-sui,2026,0.0,GK,2
74,SAROS Juuse,GK,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,23.0,2.0,21.0,25,fin,fin-sui,2026,0.0,GK,1
13,HISCHIER Nico,F,0.0,0.0,0.0,0.0,1.0,0.0,22:37,30.0,0.0,0.0,0.0,25,sui,fin-sui,2026,0.0,C,1
23,KURASHEV Philipp,F,0.0,1.0,1.0,0.0,0.0,1.0,18:51,28.0,0.0,0.0,0.0,25,sui,fin-sui,2026,0.0,LW,1
28,MEIER Timo,F,0.0,0.0,0.0,0.0,6.0,0.0,20:57,27.0,0.0,0.0,0.0,25,sui,fin-sui,2026,0.0,RW,1
86,MOSER Janis,D,0.0,0.0,0.0,2.0,1.0,0.0,23:21,28.0,0.0,0.0,0.0,25,sui,fin-sui,2026,0.0,RD,1
90,JOSI Roman,D,0.0,0.0,0.0,0.0,2.0,0.0,20:37,29.0,0.0,0.0,0.0,25,sui,fin-sui,2026,0.0,LD,1
14,KUKAN Dean,D,0.0,0.0,0.0,0.0,1.0,-2.0,17:06,27.0,0.0,0.0,0.0,25,sui,fin-sui,2026,0.0,RD,2
