j#,name,pos,g,a,p,pim,ts,+/-,tot,shf,sog,ga,svs,game_id,team,matchup,year,gwg,Pos,Pos_ID
8,HARK Ronja,D,0.0,0.0,0.0,2.0,2.0,-1.0,20:51,37.0,0.0,0.0,0.0,14,ger,ger-fra,2026,0.0,RD,1
11,HADRASCHEK Nicola,F,0.0,1.0,1.0,0.0,2.0,0.0,21:20,29.0,0.0,0.0,0.0,14,ger,ger-fra,2026,0.0,LW,1
17,NIX Emily,F,0.0,0.0,0.0,0.0,7.0,0.0,18:08,26.0,0.0,0.0,0.0,14,ger,ger-fra,2026,0.0,RW,1
20,GLEISSNER Daria,D,0.0,1.0,1.0,0.0,3.0,-1.0,23:33,34.0,0.0,0.0,0.0,14,ger,ger-fra,2026,0.0,LD,1
25,KLUGE Laura,F,1.0,0.0,1.0,0.0,4.0,0.0,20:22,33.0,0.0,0.0,0.0,14,ger,ger-fra,2026,0.0,C,1
9,VOIGT Svenja,F,0.0,0.0,0.0,0.0,3.0,-1.0,17:34,23.0,0.0,0.0,0.0,14,ger,ger-fra,2026,0.0,LW,2
13,WELCKE Luisa,F,0.0,1.0,1.0,0.0,9.0,0.0,19:24,28.0,0.0,0.0,0.0,14,ger,ger-fra,2026,0.0,RW,2
14,STROBEL Carina,D,0.0,0.0,0.0,2.0,1.0,0.0,24:31,32.0,0.0,0.0,0.0,14,ger,ger-fra,2026,0.0,LD,2
23,WELCKE Lilli,F,0.0,1.0,1.0,0.0,1.0,0.0,19:57,28.0,0.0,0.0,0.0,14,ger,ger-fra,2026,0.0,C,2
28,JOBST-SMITH Katarina,D,1.0,0.0,1.0,0.0,8.0,1.0,25:43,33.0,0.0,0.0,0.0,14,ger,ger-fra,2026,1.0,RD,2
5,SCHAFFRATH Charlott,D,0.0,0.0,0.0,0.0,2.0,0.0,13:07,21.0,0.0,0.0,0.0,14,ger,ger-fra,2026,0.0,LD,3
7,FELDMEIER Franziska,F,0.0,0.0,0.0,0.0,2.0,0.0,19:50,25.0,0.0,0.0,0.0,14,ger,ger-fra,2026,0.0,C,3
16,SCHIEFER Jule,F,0.0,0.0,0.0,0.0,2.0,0.0,12:43,17.0,0.0,0.0,0.0,14,ger,ger-fra,2026,0.0,LW,3
34,HAIDER Celina,F,0.0,0.0,0.0,2.0,0.0,0.0,15:03,20.0,0.0,0.0,0.0,14,ger,ger-fra,2026,0.0,RW,3
44,HOPPE Hanna,D,0.0,0.0,0.0,0.0,0.0,0.0,10:31,18.0,0.0,0.0,0.0,14,ger,ger-fra,2026,0.0,RD,3
26,SCHMITZ Tara,D,0.0,0.0,0.0,0.0,0.0,0.0,0:00,0.0,0.0,0.0,0.0,14,ger,ger-fra,2026,0.0,LD,4
29,CHRISTOF Nina,F,0.0,0.0,0.0,0.0,1.0,0.0,4:47,7.0,0.0,0.0,0.0,14,ger,ger-fra,2026,0.0,RW,4
41,HEINE Mathilda,F,0.0,0.0,0.0,0.0,0.0,0.0,2:56,6.0,0.0,0.0,0.0,14,ger,ger-fra,2026,0.0,LW,4
71,BARTSCH Anne,F,0.0,0.0,0.0,0.0,0.0,0.0,6:56,12.0,0.0,0.0,0.0,14,ger,ger-fra,2026,0.0,C,4
35,ABSTREITER Sandra,GK,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,14,ger,ger-fra,2026,0.0,GK,1
70,HEMMERLE Lisa,GK,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,14,ger,ger-fra,2026,0.0,GK,2
35,ABSTREITER Sandra,GK,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,14.0,1.0,13.0,14,ger,ger-fra,2026,0.0,GK,1
70,HEMMERLE Lisa,GK,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,14,ger,ger-fra,2026,0.0,GK,2
6,HUOT-MARCHAND Margot,F,0.0,0.0,0.0,0.0,0.0,0.0,18:51,26.0,0.0,0.0,0.0,14,fra,ger-fra,2026,0.0,LW,1
10,LECLERC Sophie,D,0.0,0.0,0.0,0.0,2.0,1.0,18:56,25.0,0.0,0.0,0.0,14,fra,ger-fra,2026,0.0,RD,1
11,VILLIOT Lea,D,0.0,0.0,0.0,2.0,1.0,1.0,12:53,17.0,0.0,0.0,0.0,14,fra,ger-fra,2026,0.0,LD,1
12,DUVIN Estelle,F,1.0,0.0,1.0,0.0,3.0,1.0,26:36,32.0,0.0,0.0,0.0,14,fra,ger-fra,2026,0.0,C,1
16,ROZIER Clara,F,0.0,0.0,0.0,4.0,0.0,0.0,24:58,29.0,0.0,0.0,0.0,14,fra,ger-fra,2026,0.0,RW,1
7,QUARTO Lucie,D,0.0,0.0,0.0,0.0,0.0,0.0,19:11,23.0,0.0,0.0,0.0,14,fra,ger-fra,2026,0.0,RD,2
8,BARBIRATI Jade,F,0.0,0.0,0.0,0.0,1.0,0.0,13:11,21.0,0.0,0.0,0.0,14,fra,ger-fra,2026,0.0,C,2
17,AURARD-BUSHEE Chloe,F,0.0,0.0,0.0,2.0,2.0,0.0,21:49,30.0,0.0,0.0,0.0,14,fra,ger-fra,2026,0.0,RW,2
22,le SCODAN Manon,F,0.0,1.0,1.0,0.0,1.0,1.0,20:23,23.0,0.0,0.0,0.0,14,fra,ger-fra,2026,0.0,LW,2
91,ZILLIOX Elina,D,0.0,0.0,0.0,0.0,1.0,0.0,16:12,17.0,0.0,0.0,0.0,14,fra,ger-fra,2026,0.0,LD,2
5,de SERRES Gabrielle,D,0.0,0.0,0.0,0.0,1.0,-1.0,26:52,28.0,0.0,0.0,0.0,14,fra,ger-fra,2026,0.0,LD,3
13,PELISSOU Marie-Pierre,D,0.0,0.0,0.0,0.0,0.0,0.0,21:42,26.0,0.0,0.0,0.0,14,fra,ger-fra,2026,0.0,RD,3
19,BAUDRIT Lore,F,0.0,0.0,0.0,0.0,1.0,0.0,22:03,29.0,0.0,0.0,0.0,14,fra,ger-fra,2026,0.0,C,3
44,PEYNE--DINGIVAL Anais,F,0.0,0.0,0.0,0.0,0.0,0.0,6:59,8.0,0.0,0.0,0.0,14,fra,ger-fra,2026,0.0,LW,3
85,BOUDIN Clemence,F,0.0,0.0,0.0,0.0,0.0,0.0,9:40,13.0,0.0,0.0,0.0,14,fra,ger-fra,2026,0.0,RW,3
21,MESPLEDE Julia,F,0.0,0.0,0.0,0.0,1.0,-1.0,14:18,16.0,0.0,0.0,0.0,14,fra,ger-fra,2026,0.0,C,4
24,NONNENMACHER Emma,F,0.0,0.0,0.0,0.0,0.0,0.0,0:00,0.0,0.0,0.0,0.0,14,fra,ger-fra,2026,0.0,RW,4
29,BERGER Lea,D,0.0,0.0,0.0,0.0,0.0,0.0,0:00,0.0,0.0,0.0,0.0,14,fra,ger-fra,2026,0.0,LD,4
55,GALBRUN Sehana,F,0.0,0.0,0.0,0.0,0.0,0.0,0:00,0.0,0.0,0.0,0.0,14,fra,ger-fra,2026,0.0,LW,4
18,SIMON Anae,F,0.0,0.0,0.0,0.0,0.0,0.0,0:00,0.0,0.0,0.0,0.0,14,fra,ger-fra,2026,0.0,LW,5
31,PIANEL COURIAUT Violette,GK,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,14,fra,ger-fra,2026,0.0,GK,2
32,PHILBERT Alice,GK,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,14,fra,ger-fra,2026,0.0,GK,1
31,PIANEL COURIAUT Violette,GK,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,14,fra,ger-fra,2026,0.0,GK,2
32,PHILBERT Alice,GK,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,47.0,2.0,45.0,14,fra,ger-fra,2026,0.0,GK,1
