j#,name,pos,g,a,p,pim,ts,+/-,tot,shf,sog,ga,svs,game_id,team,matchup,year,gwg,Pos,Pos_ID
7,JUNGAKER Mira,D,0.0,0.0,0.0,0.0,3.0,-1.0,24:49,27.0,0.0,0.0,0.0,8,swe,swe-ita,2026,0.0,LD,1
8,SVENSSON Hilda,F,0.0,1.0,1.0,0.0,3.0,2.0,14:37,19.0,0.0,0.0,0.0,8,swe,swe-ita,2026,0.0,LW,1
12,NYLEN PERSSON Maja,D,0.0,0.0,0.0,0.0,2.0,0.0,20:49,25.0,0.0,0.0,0.0,8,swe,swe-ita,2026,0.0,RD,1
23,JOHANSSON Thea,F,2.0,1.0,3.0,0.0,4.0,3.0,17:18,22.0,0.0,0.0,0.0,8,swe,swe-ita,2026,0.0,RW,1
26,OLSSON Hanna,F,1.0,1.0,2.0,0.0,2.0,2.0,18:09,23.0,0.0,0.0,0.0,8,swe,swe-ita,2026,0.0,C,1
15,JOHANSSON Lisa,F,0.0,0.0,0.0,0.0,4.0,2.0,17:40,21.0,0.0,0.0,0.0,8,swe,swe-ita,2026,0.0,LW,2
19,HJALMARSSON Sara,F,1.0,1.0,2.0,0.0,5.0,2.0,17:31,24.0,0.0,0.0,0.0,8,swe,swe-ita,2026,0.0,C,2
22,THUVIK Hanna,F,0.0,1.0,1.0,0.0,2.0,2.0,15:14,21.0,0.0,0.0,0.0,8,swe,swe-ita,2026,0.0,RW,2
55,RAUNIO Jenna,D,0.0,1.0,1.0,0.0,4.0,1.0,17:56,28.0,0.0,0.0,0.0,8,swe,swe-ita,2026,0.0,LD,2
71,KJELLBIN Anna,D,0.0,1.0,1.0,2.0,1.0,2.0,19:52,28.0,0.0,0.0,0.0,8,swe,swe-ita,2026,0.0,RD,2
9,ADOLFSSON Jessica,D,1.0,0.0,1.0,0.0,2.0,3.0,15:46,23.0,0.0,0.0,0.0,8,swe,swe-ita,2026,0.0,LD,3
11,BOUVENG Josefin,F,0.0,0.0,0.0,0.0,2.0,1.0,15:58,19.0,0.0,0.0,0.0,8,swe,swe-ita,2026,0.0,RW,3
14,KARLSSON Ida,D,0.0,1.0,1.0,0.0,0.0,2.0,13:15,21.0,0.0,0.0,0.0,8,swe,swe-ita,2026,0.0,RD,3
17,LUNDIN Sofie,F,1.0,0.0,1.0,0.0,5.0,0.0,14:52,20.0,0.0,0.0,0.0,8,swe,swe-ita,2026,1.0,C,3
34,HALLIN Mira,F,0.0,0.0,0.0,0.0,2.0,-1.0,13:10,22.0,0.0,0.0,0.0,8,swe,swe-ita,2026,0.0,LW,3
4,ANDERSSON Linnea,D,0.0,1.0,1.0,0.0,1.0,3.0,5:47,10.0,0.0,0.0,0.0,8,swe,swe-ita,2026,0.0,LD,4
25,LJUNGBLOM Lina,F,0.0,1.0,1.0,0.0,1.0,1.0,12:33,19.0,0.0,0.0,0.0,8,swe,swe-ita,2026,0.0,C,4
29,WIKNER ZIENKIEWICZ Felizia,F,0.0,0.0,0.0,0.0,0.0,-1.0,7:52,17.0,0.0,0.0,0.0,8,swe,swe-ita,2026,0.0,LW,4
89,HALL Nicole,F,0.0,0.0,0.0,0.0,3.0,1.0,9:03,16.0,0.0,0.0,0.0,8,swe,swe-ita,2026,0.0,RW,4
24,HEDQVIST Ebba,F,0.0,0.0,0.0,0.0,1.0,1.0,4:21,8.0,0.0,0.0,0.0,8,swe,swe-ita,2026,0.0,LW,5
