j#,name,pos,g,a,p,pim,ts,+/-,tot,shf,sog,ga,svs,game_id,team,matchup,year,gwg,Pos,Pos_ID
17,NEMEC Simon,D,0.0,0.0,0.0,0.0,1.0,-3.0,23:57,25.0,0.0,0.0,0.0,29,svk,svk-fin,2026,0.0,RD,1
20,SLAFKOVSKY Juraj,F,0.0,0.0,0.0,0.0,5.0,-3.0,22:39,22.0,0.0,0.0,0.0,29,svk,svk-fin,2026,0.0,LW,1
21,RUZICKA Adam,F,0.0,0.0,0.0,2.0,0.0,-1.0,20:26,22.0,0.0,0.0,0.0,29,svk,svk-fin,2026,0.0,C,1
42,FEHERVARY Martin,D,0.0,1.0,1.0,0.0,2.0,-1.0,17:43,27.0,0.0,0.0,0.0,29,svk,svk-fin,2026,0.0,LD,1
90,TATAR Tomas,F,1.0,0.0,1.0,0.0,3.0,-1.0,14:10,20.0,0.0,0.0,0.0,29,svk,svk-fin,2026,0.0,RW,1
6,CINGEL Lukas,F,0.0,0.0,0.0,0.0,1.0,0.0,12:47,22.0,0.0,0.0,0.0,29,svk,svk-fin,2026,0.0,C,2
11,KELEMEN Milos,F,0.0,0.0,0.0,0.0,1.0,0.0,13:59,22.0,0.0,0.0,0.0,29,svk,svk-fin,2026,0.0,LW,2
28,GERNAT Martin,D,0.0,0.0,0.0,0.0,2.0,-3.0,17:49,25.0,0.0,0.0,0.0,29,svk,svk-fin,2026,0.0,LD,2
81,CERNAK Erik,D,0.0,0.0,0.0,0.0,1.0,-1.0,16:55,26.0,0.0,0.0,0.0,29,svk,svk-fin,2026,0.0,RD,2
84,REGENDA Pavol,F,0.0,0.0,0.0,2.0,1.0,-2.0,18:49,21.0,0.0,0.0,0.0,29,svk,svk-fin,2026,0.0,RW,2
8,OKULIAR Oliver,F,0.0,0.0,0.0,2.0,2.0,-4.0,14:38,20.0,0.0,0.0,0.0,29,svk,svk-fin,2026,0.0,LW,3
14,CERESNAK Peter,D,0.0,0.0,0.0,0.0,1.0,0.0,18:42,23.0,0.0,0.0,0.0,29,svk,svk-fin,2026,0.0,RD,3
15,DVORSKY Dalibor,F,0.0,0.0,0.0,0.0,1.0,-3.0,15:32,16.0,0.0,0.0,0.0,29,svk,svk-fin,2026,0.0,C,3
52,MARINCIN Martin,D,0.0,0.0,0.0,0.0,0.0,0.0,7:39,9.0,0.0,0.0,0.0,29,svk,svk-fin,2026,0.0,LD,3
